idResultado,matriculaAlumno,matriculaProfesor,idMateria,idNivel,idTiempo,empleoAlumno,empleoProfesor,calificacionMateriaAlumno,categoriaEvaluacionProfesor
3015,2021101021,2000096581,2002,102,24,0,0,6,4
3016,2021101021,2003096583,2003,102,22,0,1,10,1
3017,2021101021,2003096583,2003,102,23,0,1,9,1
3018,2021101021,2003096583,2003,102,24,0,1,9,1
3019,2021101021,2003096583,2004,102,22,0,1,7,2
3020,2021101021,2003096583,2004,102,23,0,1,9,1
3021,2021101021,2003096583,2004,102,24,0,1,7,2
3022,2021101021,2000096581,2005,102,22,0,0,7,1
3023,2021101021,2000096581,2005,102,23,0,0,6,2
3024,2021101021,2000096581,2005,102,24,0,0,10,3
3025,2021101021,2003096582,2006,102,22,0,0,8,4
3026,2021101021,2003096582,2006,102,23,0,0,8,2
3027,2021101021,2003096582,2006,102,24,0,0,7,4
3028,2021101021,2000096581,2007,102,22,0,0,10,4
3029,2021101021,2000096581,2007,102,23,0,0,7,4
3030,2021101021,2000096581,2007,102,24,0,0,7,3
3031,2021101021,2003096582,2008,102,22,0,0,10,4
3032,2021101021,2003096582,2008,102,23,0,0,9,3
3033,2021101021,2003096582,2008,102,24,0,0,7,1
3034,2021101021,2000096581,2009,102,22,0,0,9,1
3035,2021101021,2000096581,2009,102,23,0,0,10,3
3036,2021101021,2000096581,2009,102,24,0,0,7,2
3037,2021101021,2003096578,3011,403,25,0,0,7,1
3038,2021101021,2003096578,3011,403,26,0,0,8,2
3039,2021101021,2003096578,3011,403,27,0,0,10,2
3040,2021101021,1997096580,3012,403,25,0,1,6,1
3041,2021101021,1997096580,3012,403,26,0,1,8,1
3042,2021101021,1997096580,3012,403,27,0,1,10,2
3043,2021101021,1997096580,3013,403,25,0,1,7,2
3044,2021101021,1997096580,3013,403,26,0,1,6,1
3045,2021101021,1997096580,3013,403,27,0,1,7,2
3046,2021101021,2003096578,3014,403,25,0,0,8,1
3047,2021101021,2003096578,3014,403,26,0,0,7,4
3048,2021101021,2003096578,3014,403,27,0,0,9,2
3049,2021101021,1999096579,3015,403,25,0,0,10,3
3050,2021101021,1999096579,3015,403,26,0,0,10,2
3051,2021101021,1999096579,3015,403,27,0,0,8,3
3052,2021101021,1999096579,3016,403,25,0,0,10,1
3053,2021101021,1999096579,3016,403,26,0,0,6,4
3054,2021101021,1999096579,3016,403,27,0,0,8,1
3055,2021101021,1999096579,3017,403,25,0,0,9,2
3056,2021101021,1999096579,3017,403,26,0,0,6,4
3057,2021101021,1999096579,3017,403,27,0,0,9,2
3058,2021101021,1999096579,3018,403,25,0,0,10,1
3059,2021101021,1999096579,3018,403,26,0,0,7,2
3060,2021101021,1999096579,3018,403,27,0,0,7,4
3061,2021101021,1999096579,3019,403,25,0,0,10,1
3062,2021101021,1999096579,3019,403,26,0,0,9,3
3063,2021101021,1999096579,3019,403,27,0,0,6,3
3064,2021101021,1997096580,3020,403,25,0,1,10,1
3065,2021101021,1997096580,3020,403,26,0,1,10,2
3066,2021101021,1997096580,3020,403,27,0,1,10,2
3067,2021101021,2000096575,4011,404,28,0,0,10,2
3068,2021101021,2000096575,4011,404,29,0,0,8,4
3069,2021101021,2000096575,4011,404,30,0,0,10,1
3070,2021101021,2000096575,4012,404,28,0,0,8,4
3071,2021101021,2000096575,4012,404,29,0,0,10,4
3072,2021101021,2000096575,4012,404,30,0,0,7,2
3073,2021101021,2005096577,4013,404,28,0,1,6,2
3074,2021101021,2005096577,4013,404,29,0,1,8,1
3075,2021101021,2005096577,4013,404,30,0,1,10,2
3076,2021101021,2000096575,4014,404,28,0,0,6,1
3077,2021101021,2000096575,4014,404,29,0,0,6,2
3078,2021101021,2000096575,4014,404,30,0,0,6,3
3079,2021101021,2005096576,4015,404,28,0,0,7,1
3080,2021101021,2005096576,4015,404,29,0,0,10,3
3081,2021101021,2005096576,4015,404,30,0,0,6,4
3082,2021101021,2005096577,4016,404,28,0,1,9,2
3083,2021101021,2005096577,4016,404,29,0,1,9,1
3084,2021101021,2005096577,4016,404,30,0,1,8,1
3085,2021101021,2005096576,4017,404,28,0,0,10,1
3086,2021101021,2005096576,4017,404,29,0,0,9,4
3087,2021101021,2005096576,4017,404,30,0,0,8,1
3088,2021101021,2000096575,4018,404,28,0,0,10,4
3089,2021101021,2000096575,4018,404,29,0,0,8,1
3090,2021101021,2000096575,4018,404,30,0,0,7,3
3091,2021101021,2000096575,4019,404,28,0,0,8,4
3092,2021101021,2000096575,4019,404,29,0,0,6,1
3093,2021101021,2000096575,4019,404,30,0,0,9,4
